"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"61785a84e459446d25966e8e","c3db8341-b3bc-4085-b284-d2c053225b97","PHYSICAL","all","pentiddy","PENTIDDY","<p class="""">Ideal for preparing and serving food, our Pentiddy board doubles as a bread or carving board, handcrafted from beautiful pieces of oak. Each wooden board may be personalised with your own message or design, making them a wonderful gift.</p>","SQ4728435","Size","600 x 300 x 52 mm","","","","","","","","","","","74.00","0.00","No","Unlimited","/furniture/chopping-boards","Oak board, Customise, Oak","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635277485704-FRXHSEAWHGZ29QHMOMJL/DSC_3723.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635277483959-MGLJ4H8RE5LZ2Z3NKFKU/DSC_3755.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635277484784-QUABYNR4KE9D08QMN4MF/DSC_3757.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635602712389-UD5CMMU6XQJCMYFNR60D/DSC_3753.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635602717538-E81N6YZSCJEBRDEN3G04/DSC_3890.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635602882288-LNZ0QGOUSABXKL761BDS/DSC_3752.jpg"
"","abb4a483-2012-4ef2-9a72-77ecb1c3a343","","","","","","SQ9283975","Size","600 x 450 x 52 mm","","","","","","","","","","","88.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"61785fd6b5427d6e1f0a4238","f63d141f-8953-41f1-bb32-5ca7f261b513","PHYSICAL","all","bread-board-1-njNac","Bread board","","SQ4924031","","","","","","","","","","","","","0.00","0.00","No","1","/furniture/chopping-boards","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635278843280-1ANC4XPSCP6Q7ZV24VHT/DSC_3723.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635278841646-7LSZ27JF68CDUR98FCUQ/DSC_3755.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635278842304-D6O6KHYQ744EIZMLBPDS/DSC_3757.jpg"
"61786012b5427d6e1f0a4258","b8b9a230-c59c-46ae-97bf-df537efa84d2","PHYSICAL","all","tehidy","TEHIDY","<p class="""">A beautiful and practical live edge wooden chopping board made from 80mm oak, split alone the grain to create two boards in one. The simplicity of the boards creates a natural earthy design and can be personalised with bespoke laser engravings, making it a wonderful gift.</p>","SQ1596938","Size","600 x 300 x 80 mm","","","","","","","","","","","107.00","0.00","No","1","/furniture/chopping-boards","Live edge oak, Customise, Oak","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635278926958-XSO7GKVMJ0VQETO4HW8A/DSC_3847.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635278917852-9C9YMH495K8YV27K8BZX/DSC_3807.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635278923819-EYVVNDAH3434MOL02KTE/DSC_3825.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635278919945-27DYB420C3HOIRZSHF8B/DSC_3808.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635278923671-L4NUW3BTMZ0Q9SYYJ2VE/DSC_3823.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635278927028-925NRCXYJ3I7TMFZMSLZ/DSC_3850.jpg"
"","6b9f77a0-1714-4a96-83d2-27decc33f426","","","","","","SQ0525290","Size","600 x 450 x 80mm","","","","","","","","","","","130.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"6178606e42a53d672dc58060","59e76bb9-b7f0-4f5b-a724-0474266a4cd3","PHYSICAL","all","charcuterie-board","TRELISSICK","<p class=""""><span style=""color: rgb(79, 79, 79)"">Our gorgeous natural Trelissick chopping boards make wonderful serving platters for tapas, charcuterie, mezzes or bread - perfect for a party. We can also add a customised laser engraving, making this a wonderfully personal gift. </span><br></p>","SQ2348503","Size","700 x 200 x 27mm","","","","","","","","","","","107.00","0.00","No","Unlimited","/furniture/chopping-boards","Customise, Oak","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635279011085-UP6YR2MLX35Q8YA8RZQG/DSC_3905.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635279014097-YQ4TLAB7L2X447IJALZI/DSC_3910.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635279014623-R2L87UBSS9TQUWI1CO0Q/DSC_3925.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635279015656-F3KX185KNOSQY4WCQIMY/DSC_3930.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635279017849-UMW61HJSCJLPQPRODNPD/DSC_3920.jpg"
"","83c9cc28-20fb-4541-aa6d-068e8c8c4ceb","","","","","","SQ0319462","Size","1000 x 200 x 27mm","","","","","","","","","","","124.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d99c3b3f-d965-4e79-a868-2439124506ff","","","","","","SQ6073775","Size","1200 x 200 x 27mm","","","","","","","","","","","138.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"617bfa39668de710d6dcbce3","897e47f7-7abb-4836-8f31-4fa56152dbbf","PHYSICAL","all","trebartha-walnut","TREBARTHA","<p class="""" style=""white-space:pre-wrap;"">A timeless farmhouse style dining table, our Trebartha range is classic and contemporary but with a creative flair. An angular base, hand-crafted from oak <em>(80mm thick)</em>, is married with our polished walnut top.</p><p class="""" style=""white-space:pre-wrap;"">The perfect table to take you from every-day home life and weekend breakfasts to stylish dinner parties and special occasions.</p>","TrebarthaWalnut","","","","","","","","","","","","","0.00","0.00","No","1","/dining-tables/trebartha","Oak frame, Made to order, Walnut top","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635515598961-OPCX14XO76PJK8YZWI6V/DSC_0422.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635515600115-MOB4L4QLK1K6FSLSD5P8/DSC_0426.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635515599914-SKN0462UDK5KJRKDUF0P/DSC_0403.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635515597206-7CMN3G1FBMH3U00UUN15/DSC_0410.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635515600338-P6VECCL2BBLN88UVP2X0/DSC_0430.jpg"
"617c0f73604be32832c13f72","9ed05b2f-01f4-49c5-98ed-2ef79427d97f","PHYSICAL","all","petherwin-oak-slate-7kc4x","PETHERWIN","<p class="""" style=""white-space:pre-wrap;"">One of our most popular designs the Petherwin table has a creative yet robust base made from oak <em>(80mm thick) </em>topped with a unique and characterful thick characterful oak or chestnut top.</p><p class="""" style=""white-space:pre-wrap;"">Our Petherwin range is ideal for kitchen or dining tables, bringing a modern feel to both country and urban homes.</p>","SQ2174672","Table top material","Oak","Table top thickness","52mm","Size","4-6 seater | 1800 x 900 x 770mm","","","","","","","3322.00","0.00","No","1","/dining-tables/petherwin","Oak top, Chestnut top, Oak frame","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637136163797-VB2BKV5KDSUYSNNN2OVF/DSC_0181-2.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637135698430-CL86RSHDG67WEURKA5DD/DSC_0188.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637135694074-NKBOF1TBA7QIJ8IEGFDX/DSC_0182-2.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1637135698823-HAMEGMY9W0RCDJ1ZD4ZC/DSC_0195.jpg"
"","14d2a82e-4da0-44dd-818e-f1c709032208","","","","","","SQ9164436","Table top material","Oak","Table top thickness","52mm","Size","10-12 seater | 3000 x 1200 x 770mm","","","","","","","4515.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","97722c5d-814b-43db-8c81-bdab726c9bc8","","","","","","SQ7513823","Table top material","Oak","Table top thickness","80mm","Size","4-6 seater | 1800 x 900 x 770mm","","","","","","","3672.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","9dc99409-1eec-4a39-abbd-51911e5d4e10","","","","","","SQ4777439","Table top material","Oak","Table top thickness","80mm","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","","","4172.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","1d21e4dc-34a0-4342-b859-309a0f970e29","","","","","","SQ1424845","Table top material","Oak","Table top thickness","80mm","Size","10-12 seater | 3000 x 1200 x 770mm","","","","","","","5321.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","b8e79a15-cb2d-4a01-b61d-034b984f9622","","","","","","SQ8430560","Table top material","Chestnut","Table top thickness","52mm","Size","4-6 seater | 1800 x 900 x 770mm","","","","","","","3322.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","d0142de9-53de-4a78-b58a-a06d5f483a61","","","","","","SQ4555078","Table top material","Chestnut","Table top thickness","52mm","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","","","3595.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","eded8658-8ba3-4a55-8fe5-211cb9cfd34f","","","","","","SQ2725872","Table top material","Chestnut","Table top thickness","52mm","Size","10-12 seater | 3000 x 1200 x 770mm","","","","","","","3536.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","3d6472ca-d203-4e9b-95cb-68ac33a6d0ba","","","","","","SQ1901774","Table top material","Chestnut","Table top thickness","80mm","Size","4-6 seater | 1800 x 900 x 770mm","","","","","","","3672.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","32302c44-2501-4003-b279-454246011e8b","","","","","","SQ2675897","Table top material","Chestnut","Table top thickness","80mm","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","","","4172.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","44a04042-3be7-4d1e-85d5-b0e07886c351","","","","","","SQ4517293","Table top material","Chestnut","Table top thickness","80mm","Size","10-12 seater | 3000 x 1200 x 770mm","","","","","","","3900.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"617c3002d455e5726daca41e","24498647-5884-44c5-bfbc-fed60df55bb4","PHYSICAL","all","levant-oak-chestnut-b7myn","LEVANT (Copy)","<p class="""">A classic modern metal frame sits below a number of our wooden tops. Easily customised with Farrow &amp; Ball paint to match your home interior. </p>","SQ5824378","Table top material","Oak","Table top thickness","40mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Live wainy edge","","","","","2453.00","0.00","No","Unlimited","/dining-tables/levant","Oak top, Chestnut top, Metal frame","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635528752104-EMC8AWTS8UAAGZI83ZM4/DSC_3408.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635528756109-3TNDWSBFYNLB8C6Y9VP0/DSC_3383.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635528756980-K4FLBM769P33U84T7M70/DSC_3396.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635528757439-XGKJQFHYJ25ASGXQB6NJ/DSC_3413.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1635528757756-K1R28C44JFVXACKT331L/DSC_3402.jpg"
"","99b7bdfb-ca96-4aa3-ac52-f4f2a277ae5a","","","","","","SQ1806045","Table top material","Oak","Table top thickness","40mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2453.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ae133561-a595-4c85-bf4d-30b869da36a8","","","","","","SQ3706505","Table top material","Oak","Table top thickness","40mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight Burnt Edge","","","","","2453.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","700cb34d-4afa-45e7-ad6e-d2cb82e13db5","","","","","","SQ4560808","Table top material","Oak","Table top thickness","40mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Live wainy edge","","","","","2642.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d77681d1-fb7c-427a-bece-43c2c50a7f83","","","","","","SQ1243468","Table top material","Oak","Table top thickness","40mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight edge","","","","","2642.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","30e527c5-9052-463d-a4cd-bc5e7168bcfc","","","","","","SQ0216327","Table top material","Oak","Table top thickness","40mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight Burnt Edge","","","","","2642.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","189a726c-0b3b-4a64-bbc5-c3f2f7c98046","","","","","","SQ2364862","Table top material","Oak","Table top thickness","40mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Live wainy edge","","","","","3451.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","9630d4dd-d805-4bee-990b-6da9bbb2f205","","","","","","SQ6342168","Table top material","Oak","Table top thickness","40mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight edge","","","","","3451.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","2826db40-8bda-4fbb-856a-a79bd78538a0","","","","","","SQ5587876","Table top material","Oak","Table top thickness","40mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight Burnt Edge","","","","","3451.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d9d9fde9-9624-4d85-a6e7-3ecde3c2431d","","","","","","SQ2411750","Table top material","Oak","Table top thickness","54mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Live wainy edge","","","","","2587.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","08866f7f-1fa8-402c-a307-18fa63cd2378","","","","","","SQ8336181","Table top material","Oak","Table top thickness","54mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2587.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","7cfb7a93-45d2-4789-b6e4-1276c6f6c9b5","","","","","","SQ2113735","Table top material","Oak","Table top thickness","54mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight Burnt Edge","","","","","2587.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","b3ec3ef2-0ec1-42a0-8fb5-dc30c82b695f","","","","","","SQ8488306","Table top material","Oak","Table top thickness","54mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Live wainy edge","","","","","2860.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c1132463-7fdc-4d48-ab5f-577999665e73","","","","","","SQ1648345","Table top material","Oak","Table top thickness","54mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight edge","","","","","2860.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e5d32d31-6311-4f97-ab85-7bc97c70315a","","","","","","SQ8855154","Table top material","Oak","Table top thickness","54mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight Burnt Edge","","","","","2860.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","1f75ee7d-51f6-403d-860d-2bee5d73cd2c","","","","","","SQ3768145","Table top material","Oak","Table top thickness","54mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Live wainy edge","","","","","3895.71","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6d98f718-1a14-4bd9-a166-a507a404b97a","","","","","","SQ7043358","Table top material","Oak","Table top thickness","54mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight edge","","","","","3895.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","61a8d001-85d3-43a6-a59b-5fcae6bc94e2","","","","","","SQ5604678","Table top material","Oak","Table top thickness","54mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight Burnt Edge","","","","","3895.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3ef14ed1-c867-4f4f-b312-f37d9d119b17","","","","","","SQ5738062","Table top material","Chestnut","Table top thickness","40mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Live wainy edge","","","","","2453.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","be203bc2-498c-4a8a-95ee-fe6a21577660","","","","","","SQ0065161","Table top material","Chestnut","Table top thickness","40mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2453.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","bcf103c9-fa31-4977-a2ac-91ccc6cd7974","","","","","","SQ1527818","Table top material","Chestnut","Table top thickness","40mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight Burnt Edge","","","","","2453.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3bc0a146-2c03-4a32-86db-9ec1c18ded6d","","","","","","SQ5357237","Table top material","Chestnut","Table top thickness","40mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Live wainy edge","","","","","2642.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3f57bd6c-4db3-424c-838b-7e9279166963","","","","","","SQ6336231","Table top material","Chestnut","Table top thickness","40mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight edge","","","","","2642.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","60d21144-8560-4ce6-b236-412cd1248c04","","","","","","SQ4388745","Table top material","Chestnut","Table top thickness","40mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight Burnt Edge","","","","","2642.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","78e732bd-adbe-4de3-bca2-c588889ca8d9","","","","","","SQ3606322","Table top material","Chestnut","Table top thickness","40mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Live wainy edge","","","","","3451.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","b16183d6-5d81-487f-bf07-52e68e0f8d92","","","","","","SQ1272373","Table top material","Chestnut","Table top thickness","40mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight edge","","","","","3451.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","36423a1a-c338-468a-9f48-ab2b7317ee85","","","","","","SQ5408576","Table top material","Chestnut","Table top thickness","40mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight Burnt Edge","","","","","3451.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","bf9706e9-d948-4118-b930-70b3c49a85c6","","","","","","SQ5213413","Table top material","Chestnut","Table top thickness","54mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Live wainy edge","","","","","2587.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","99619e5c-0eaa-437f-9943-19c93beddc63","","","","","","SQ1006023","Table top material","Chestnut","Table top thickness","54mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2587.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","5a3b1804-881f-49c5-8a39-1c981f91b35f","","","","","","SQ2321036","Table top material","Chestnut","Table top thickness","54mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight Burnt Edge","","","","","2587.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f2ccbff3-5a78-424b-9bed-add1b4ba506e","","","","","","SQ5007057","Table top material","Chestnut","Table top thickness","54mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Live wainy edge","","","","","2860.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","773993a0-8696-4f79-81ed-d50c5c5d4111","","","","","","SQ4135673","Table top material","Chestnut","Table top thickness","54mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight edge","","","","","2860.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","115940d6-539d-4a0f-9216-64ad46bdc06f","","","","","","SQ6821037","Table top material","Chestnut","Table top thickness","54mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight Burnt Edge","","","","","2860.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","8910c884-4736-4c4c-8faf-0a2f4fb7cf3f","","","","","","SQ1741241","Table top material","Chestnut","Table top thickness","54mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Live wainy edge","","","","","3895.71","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e5e9a8bb-d1a4-41ab-8f0c-d5c9c46603a4","","","","","","SQ0624263","Table top material","Chestnut","Table top thickness","54mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight edge","","","","","3895.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","bc6923c9-2aa0-462e-95de-9e043b766056","","","","","","SQ1671607","Table top material","Chestnut","Table top thickness","54mm","Table size","10-12 seater | 3000 x 1200 x 770mm","Table top finish","Straight Burnt Edge","","","","","3895.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","acfd0837-899d-4ac6-93b8-b4c2c9beec74","","","","","","SQ8738735","Table top material","Slate","Table top thickness","25mm","Table size","4-6 seater | 1800 x 900 x 770mm","Table top finish","Straight edge","","","","","2070.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","cec1d95f-0285-4bfd-b423-929a2da62c5d","","","","","","SQ3062784","Table top material","Slate","Table top thickness","25mm","Table size","6-8 seater | 2200 x 1100 x 770mm","Table top finish","Straight edge","","","","","2697.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"618ad091a5e7dd2f254c4e73","b2fb3194-4e16-4879-b871-478247580d95","PHYSICAL","all","lanndreth1001","LANNDRETH","<p class="""">Take your office space to the next level with our Lanndreth design. A slim waterfall elm design, the natural wood flow blends seamlessly into your choice of support, metal frame, chest of drawers or filing cabinet.</p><p class="""">With plenty of space for a screen, laptop and obligatory desk top plant, we’ve built in a nifty hidden shelf, ideal for slotting in notepads or even keyboards.</p><p class="""">Size: L 1600 x W 650 x H 75mm <br></p>","landreth1001","","","","","","","","","","","","","1987.00","0.00","No","1","/desks/lanndreth","Elm top, metal frame","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636487353501-LW43JXRNHPYZO0T5VCGL/DSC_3062.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636487377408-0OMTD8W02PY3Q9M2ZK8F/DSC_3064.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636487360036-W8S0JNUB4171J7CHAPTO/DSC_3069.jpg"
"6192857e1d3fca5f88f1dcfd","c1a0f3e1-b4ed-4438-852c-10f992d44aed","PHYSICAL","all","pengellydesk","PENGELLY","<p class="""" style=""white-space:pre-wrap;"">The Pengelly desk design is a harmonious clash of wild materials. Angular, modern polished slate legs provide the perfect support for the live-edge, one-of-a-kind yew top. Perfect for a stylish modern office. </p>","PengellyDesk1001","Sizes","1800 x 750 x 77mm","","","","","","","","","","","2798.00","0.00","No","1","/desks/pengelly","Yew top, Slate frame","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636992493383-J3XJUEROQNYWIMIAMCF7/DSC_9923.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636992494457-TB1TIIE91MKKAIDAFO08/DSC_9929.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636992493735-L7DCMTKG1UZL3HNHJMOK/DSC_9916.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1636993009552-HMWQJU30DEUSQCGEEOKS/DSC_9911.jpg"
"","ab2217e8-50a2-40e0-a539-43906c134dbe","","","","","","SQ5806457","Sizes","2000 x 750 x 77mm","","","","","","","","","","","2879.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"61928d1c6233f83e634bfb1a","e7cf9db4-f23c-4197-b26e-520962f28120","PHYSICAL","all","trevadlock-desk","TREVADLOCK","<p class="""">Our Trevadlock desk is slim, unique and creative. Pictured, we’ve paired this base with a custom-designed highly polish resin and elm top, although table tops are available in walnut, oak and elm. An elegant show-stopping desk for stylish offices. </p>","SQ3771707","Table top finish","Elm and Resin","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","","","","","4662.00","0.00","No","1","/desks/trevadlock","Resin and elm top, Walnut top, Oak top, Elm top, Oak frame","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1629805390838-D229AMHQDR46Z0MBWL9Q/DSC_0118.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1629805419079-JVBOSAGTXK0H9S0O3MPB/DSC_0075.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1629805440415-TFH97W8RI0Q4PCSVJCXR/DSC_0034.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1629805425071-EXSOC7XWO8KVDIY0YNLS/DSC_0090.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1629805435563-RBKTOIQWKOJ3G0518MHE/DSC_0041.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1629805438932-PMXSVLX2RLMEAPEBHE8V/DSC_0048.jpg https://images.squarespace-cdn.com/content/v1/5feb103d7f7dad4366ee7d1e/1629805411022-T5V0OTFYCWXNZ49LUJHC/DSC_0086.jpg"
"","e9569fca-2d3f-4549-82ca-114ced01e34a","","","","","","SQ4214242","Table top finish","Elm","Size","4-6 seater | 1800 x 900 x 770mm","","","","","","","","","3396.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","35b5d0c7-2f7d-49a7-953d-c9cd28bf0d8c","","","","","","SQ4003804","Table top finish","Elm","Size","6-8 seater | 2200 x 1100 x 770mm","","","","","","","","","3516.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
